CODIGO_ESTABLECIMIENTO,NOM_ESTAB,Dirección,Nom_depa,Nom_muni,SECTOR,AREA,PLAN,JORNADA,Evaluados_Nacional_2013,SEXO_Mujer_Cantidad_Nacional_2013,SEXO_Hombre_Cantidad_Nacional_2013,SEXO_Mujer_Porcentaje_Nacional_2013,SEXO_Hombre_Porcentaje_Nacional_2013,PLAN_DIARIO_Cantidad_Nacional_2013,PLAN_SABATINO_Cantidad_Nacional_2013,PLAN_DOMINICAL_Cantidad_Nacional_2013,PLAN_FIN_SEMANA_Cantidad_Nacional_2013,PLAN_A_DISTANCIA_Cantidad_Nacional_2013,LOGRO_LECTURA_Porcentaje_Nacional_2013,NO_LOGRO_LECTURA_Porcentaje_Nacional_2013,DESEMPEÑO_LEC_EXCELENTE_Porcentaje_Nacional_2013,DESEMPEÑO_LEC_SATISFAC_Porcentaje_Nacional_2013,DESEMPEÑO_LEC_D_MEJORAR_Porcentaje_Nacional_2013,DESEMPEÑO_LEC_INSATIS_Porcentaje_Nacional_2013,LOGRO_NACIONAL_MATE_PORCENTAJE_2013,NO_LOGRO_MATE_NAC_2013,DESEMPEÑO_MATE_EXCELENTE_Porcentaje_Nacional_2013,DESEMPEÑO_MATE_SATISFAC_Porcentaje_Nacional_2013,DESEMPEÑO_MATE_D_MEJORAR_Porcentaje_Nacional_2013,DESEMPEÑO_MATE_INSATIS_Porcentaje_Nacional_2013,Cantidad_Evaluados_Establecimiento_2013,LOGRO_LECTURA_ESTABLECIMIENTO_BAS2013,NO_LOGRO_LECTURA_ESTABLECIMIENTO_BAS2013,DESEMPEÑO_EXCELENTE_LECTURA_PORCENTAJE_BAS2013,DESEMPEÑO_SATISFACTORIO_LECTURA_PORCENTAJE_BAS2013,DESEMPEÑO_DEBE_MEJORAR_LECTURA_PORCENTAJE_BAS2013,DESEMPEÑO_INSATISFACTORIO_LECTURA_PORCENTAJE_BAS2013,NUM_ALUM_10_EVAL_LEC_2013,LOGRO_NACIONAL_LECT_PORCENTAJE_2013,LOGRO_LECTURA_DEPARTAMENTAL_PORCENTAJE_2013,LOGRO_LECTURA_MUNICIPAL_PORCENTAJE_2013,NO_LOGRO_LECTURA_Porcentaje_Nacional_2013,NO_LOGRO_LECTURA_Departamental_2013,NO_LOGRO_LECTURA_Municipal_2013,LIBROS_LEE_PARA_INFORME_2_o_MENOS_2013,LIBROS_LEE_PARA_INFORME_3_a_6a_2013,LIBROS_LEE_PARA_INFORME_más_de_6a_2013,LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_BAS2013,NO_LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_BAS2013,DESEMPEÑO_EXCELENTE_MATE_PORCENTAJE_BAS2013,DESEMPEÑO_SATISFACTORIO_MATE_PORCENTAJE_BAS2013,DESEMPEÑO_DEBE_MEJORAR_MATE_PORCENTAJE_BAS2013,DESEMPEÑO_INSATISFACTORIO_MATE_PORCENTAJE_BAS2013,NUM_ALUM_10_EVAL_MATE,LOGRO_NACIONAL_MATE_PORCENTAJE_2013,LOGRO_MATEMÁTICAS_DEPARTAMENTAL_PORCENTAJE_2013,LOGRO_MATEMÁTICAS_MUNICIPAL_PORCENTAJE_2013,NO_LOGRO_MATEMÁTICAS_Porcentaje_Nacional_2013,NO_LOGRO_MATEMÁTICAS_Departamental_2013,NO_LOGRO_MATEMÁTICAS_Municipal_2013,LOGRO_LECTURA_ESTABLECIMIENTO_2009,LOGRO_LECTURA_ESTABLECIMIENTO_2006,LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_2009,LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_2006,MODELOS_DE_CALIDAD_SECTOR_OFICIAL
15-08-0104-45,INEB DE TELESECUNDARIA,CASERIO JALAUTE,Baja Verapaz,PURULHA,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,11.00,0.00,100.00,0.00,0.00,9.09,90.91,0.00,14.58,7.98,10.31,85.42,92.02,89.69,55.56,22.22,22.22,0.00,100.00,0.00,0.00,9.09,90.91,0.00,18.35,13.24,12.93,81.65,86.76,87.07,N/D,N/D,N/D,N/D,TELESECUNDARIA
15-08-0105-45,INEB DE TELESECUNDARIA,CASERIO RIBACO,Baja Verapaz,PURULHA,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,4.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,14.58,7.98,10.31,85.42,92.02,89.69,66.67,33.33,0.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,18.35,13.24,12.93,81.65,86.76,87.07,N/D,N/D,N/D,N/D,TELESECUNDARIA
15-08-0106-45,INEB,CASERIO LA CRUZ II,Baja Verapaz,PURULHA,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,43.00,18.60,81.40,4.65,13.95,25.58,55.81,2.00,14.58,7.98,10.31,85.42,92.02,89.69,56.10,29.27,14.63,11.63,88.37,0.00,11.63,32.56,55.81,1.00,18.35,13.24,12.93,81.65,86.76,87.07,N/D,N/D,N/D,N/D,REGULAR
15-08-0107-45,INEB DE TELESECUNDARIA,ALDEA BREMEN,Baja Verapaz,PURULHA,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,9.00,0.00,100.00,0.00,0.00,11.11,88.89,0.00,14.58,7.98,10.31,85.42,92.02,89.69,44.44,55.56,0.00,11.11,88.89,0.00,11.11,33.33,55.56,1.00,18.35,13.24,12.93,81.65,86.76,87.07,N/D,N/D,N/D,N/D,TELESECUNDARIA
15-08-0130-45,INSTITUTO MIXTO PARTICULAR VERAPAZ,BARRIO EL CEMENTERIO,Baja Verapaz,PURULHA,PRIVADO,URBANA,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,16.00,25.00,75.00,6.25,18.75,43.75,31.25,3.00,14.58,7.98,10.31,85.42,92.02,89.69,81.25,12.50,6.25,31.25,68.75,0.00,31.25,25.00,43.75,3.00,18.35,13.24,12.93,81.65,86.76,87.07,0.00,N/D,33.33,N/D,
15-08-0141-45,INEB DE TELESECUNDARIA,CASERIO COOPERATIVA CUMBRE SACSAMANI,Baja Verapaz,PURULHA,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,3.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,14.58,7.98,10.31,85.42,92.02,89.69,33.33,66.67,0.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,18.35,13.24,12.93,81.65,86.76,87.07,N/D,N/D,N/D,N/D,TELESECUNDARIA
15-08-0142-45,INEB DE TELESECUNDARIA,CASERIO COMUNIDAD NUEVO AMANECER PANCOC,Baja Verapaz,PURULHA,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,14.00,0.00,100.00,0.00,0.00,7.14,92.86,0.00,14.58,7.98,10.31,85.42,92.02,89.69,53.85,38.46,7.69,14.29,85.71,0.00,14.29,14.29,71.43,1.00,18.35,13.24,12.93,81.65,86.76,87.07,N/D,N/D,N/D,N/D,TELESECUNDARIA
15-08-0143-45,INEB DE TELESECUNDARIA,CASERIO CRUCERO HELVETIA,Baja Verapaz,PURULHA,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,8.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,14.58,7.98,10.31,85.42,92.02,89.69,62.50,37.50,0.00,12.50,87.50,0.00,12.50,50.00,37.50,1.00,18.35,13.24,12.93,81.65,86.76,87.07,N/D,N/D,N/D,N/D,TELESECUNDARIA
15-08-0144-45,INEB DE TELESECUNDARIA,CASERIO SUQUINAY II,Baja Verapaz,PURULHA,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,5.00,0.00,100.00,0.00,0.00,20.00,80.00,0.00,14.58,7.98,10.31,85.42,92.02,89.69,20.00,20.00,60.00,40.00,60.00,0.00,40.00,0.00,60.00,4.00,18.35,13.24,12.93,81.65,86.76,87.07,N/D,N/D,N/D,N/D,TELESECUNDARIA
15-08-0147-45,INEB DE TELESECUNDARIA,CASERIO CENTRO WESTFALIA,Baja Verapaz,PURULHA,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,1.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,14.58,7.98,10.31,85.42,92.02,89.69,100.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,18.35,13.24,12.93,81.65,86.76,87.07,N/D,N/D,N/D,N/D,TELESECUNDARIA
15-08-0148-45,INEB DE TELESECUNDARIA,ALDEA MONTE BLANCO,Baja Verapaz,PURULHA,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,9.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,14.58,7.98,10.31,85.42,92.02,89.69,16.67,50.00,33.33,0.00,100.00,0.00,0.00,11.11,88.89,0.00,18.35,13.24,12.93,81.65,86.76,87.07,N/D,N/D,N/D,N/D,TELESECUNDARIA
15-08-0149-45,INEB DE TELESECUNDARIA,CASERIO MONJAS PANIMAQUITO,Baja Verapaz,PURULHA,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,6.00,0.00,100.00,0.00,0.00,16.67,83.33,0.00,14.58,7.98,10.31,85.42,92.02,89.69,50.00,50.00,0.00,16.67,83.33,0.00,16.67,0.00,83.33,2.00,18.35,13.24,12.93,81.65,86.76,87.07,N/D,N/D,N/D,N/D,TELESECUNDARIA
15-08-0150-45,INEB DE TELESECUNDARIA,CASERIO BETANIA,Baja Verapaz,PURULHA,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,5.00,0.00,100.00,0.00,0.00,20.00,80.00,0.00,14.58,7.98,10.31,85.42,92.02,89.69,100.00,0.00,0.00,0.00,100.00,0.00,0.00,20.00,80.00,0.00,18.35,13.24,12.93,81.65,86.76,87.07,N/D,N/D,N/D,N/D,TELESECUNDARIA
15-08-0151-45,INEB DE TELESECUNDARIA,CASERIO LA PINADA,Baja Verapaz,PURULHA,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,8.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,14.58,7.98,10.31,85.42,92.02,89.69,25.00,62.50,12.50,0.00,100.00,0.00,0.00,14.29,85.71,0.00,18.35,13.24,12.93,81.65,86.76,87.07,N/D,N/D,N/D,N/D,TELESECUNDARIA
15-08-0172-45,COLEGIO PARTICULAR MIXTO PURULHA PROFA. MARIA ZOE LOPEZ,BARRIO EL CARPINTERO,Baja Verapaz,PURULHA,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,1.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,14.58,7.98,10.31,85.42,92.02,89.69,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,18.35,13.24,12.93,81.65,86.76,87.07,N/D,N/D,N/D,N/D,
15-08-0174-45,COLEGIO PARTICULAR MIXTO PURULHA PROFA. MARIA ZOE LOPEZ,BARRIO EL CARPINTERO,Baja Verapaz,PURULHA,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,1.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,14.58,7.98,10.31,85.42,92.02,89.69,0.00,0.00,100.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,18.35,13.24,12.93,81.65,86.76,87.07,N/D,N/D,N/D,N/D,
15-08-0175-45,COLEGIO CRISTIANO PARTICULAR MIXTO VIDA,BARRIO SAN ANTONIO,Baja Verapaz,PURULHA,PRIVADO,URBANA,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,6.00,50.00,50.00,0.00,50.00,16.67,33.33,5.00,14.58,7.98,10.31,85.42,92.02,89.69,83.33,16.67,0.00,50.00,50.00,0.00,50.00,16.67,33.33,5.00,18.35,13.24,12.93,81.65,86.76,87.07,N/D,N/D,N/D,N/D,
15-08-0275-45,IEBC DE ENSEÑANZA,"BARRIO EL CENTRO, PURULHA.",Baja Verapaz,PURULHA,COOPERATIVA,URBANA,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,47.00,12.77,87.23,0.00,12.77,34.04,53.19,1.00,14.58,7.98,10.31,85.42,92.02,89.69,74.47,19.15,6.38,21.28,78.72,0.00,21.28,38.30,40.43,2.00,18.35,13.24,12.93,81.65,86.76,87.07,33.33,46.94,19.61,17.65,
15-08-2118-45,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED N. 63,ALDEA EL ESFUERZO CHEJEL,Baja Verapaz,PURULHA,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,7.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,14.58,7.98,10.31,85.42,92.02,89.69,85.71,14.29,0.00,0.00,100.00,0.00,0.00,28.57,71.43,0.00,18.35,13.24,12.93,81.65,86.76,87.07,N/D,N/D,N/D,N/D,NUFED
15-08-2119-45,INSTITUTO MIXTO PARTICULAR VERAPAZ,BARRIO EL CEMENTERIO,Baja Verapaz,PURULHA,PRIVADO,URBANA,FIN DE SEMANA,MATUTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,27.00,3.85,96.15,0.00,3.85,15.38,80.77,0.00,14.58,7.98,10.31,85.42,92.02,89.69,66.67,25.93,7.41,3.70,96.30,0.00,3.70,18.52,77.78,0.00,18.35,13.24,12.93,81.65,86.76,87.07,7.69,25.00,0.00,0.00,
15-08-2120-45,COLEGIO PARTICULAR MIXTA 'PURULHA MARIA ZOE LOPEZ',BARRIO EL CARPINTERO,Baja Verapaz,PURULHA,PRIVADO,URBANA,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,3.00,100.00,0.00,66.67,33.33,0.00,0.00,10.00,14.58,7.98,10.31,85.42,92.02,89.69,100.00,0.00,0.00,66.67,33.33,0.00,66.67,33.33,0.00,7.00,18.35,13.24,12.93,81.65,86.76,87.07,20.00,N/D,20.00,N/D,
15-08-2159-45,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED N. 271,COOPERATIVA INTEGRAL AGRICOLA PANCHISIVIC,Baja Verapaz,PURULHA,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,5.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,14.58,7.98,10.31,85.42,92.02,89.69,20.00,80.00,0.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,18.35,13.24,12.93,81.65,86.76,87.07,0.00,N/D,12.50,N/D,NUFED
15-08-2163-45,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO.529,CASERIO LA PINADA,Baja Verapaz,PURULHA,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,8.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,14.58,7.98,10.31,85.42,92.02,89.69,75.00,0.00,25.00,0.00,100.00,0.00,0.00,12.50,87.50,0.00,18.35,13.24,12.93,81.65,86.76,87.07,0.00,N/D,0.00,N/D,NUFED
16-01-0026-45,COLEGIO PARTICULAR MIXTO IMPERIAL,5A. CALLE 1-98 ZONA 3,Alta Verapaz,COBAN,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,19.00,15.79,84.21,5.26,10.53,26.32,57.89,2.00,14.58,7.88,16.88,85.42,92.12,83.12,73.68,26.32,0.00,26.32,73.68,5.26,21.05,21.05,52.63,3.00,18.35,12.29,18.92,81.65,87.71,81.08,N/D,N/D,N/D,N/D,
16-01-0135-45,INEB ADSCRITO A INSTITUTO 'EMILIO ROSALES PONCE',3A AVE 6-23 ZONA 11,Alta Verapaz,COBAN,OFICIAL,URBANA,DIARIO(REGULAR),MATUTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,284.00,21.55,78.45,7.42,14.13,36.04,42.40,2.00,14.58,7.88,16.88,85.42,92.12,83.12,50.00,41.90,8.10,19.08,80.92,0.35,18.73,39.93,40.99,2.00,18.35,12.29,18.92,81.65,87.71,81.08,31.02,48.28,18.22,22.95,REGULAR
16-01-0136-45,INEB,6A AVE 1-15 ZONA 4,Alta Verapaz,COBAN,OFICIAL,URBANA,DIARIO(REGULAR),MATUTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,66.00,34.85,65.15,9.09,25.76,46.97,18.18,3.00,14.58,7.88,16.88,85.42,92.12,83.12,65.15,30.30,4.55,40.91,59.09,7.58,33.33,37.88,21.21,4.00,18.35,12.29,18.92,81.65,87.71,81.08,56.25,57.29,33.75,29.17,REGULAR
16-01-0138-45,COLEGIO  COBAN,"KM.2 SALIDA A SAN JUAN CHAMELCO, ZONA 8",Alta Verapaz,COBAN,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,21.00,42.86,57.14,14.29,28.57,42.86,14.29,4.00,14.58,7.88,16.88,85.42,92.12,83.12,76.19,19.05,4.76,61.90,38.10,19.05,42.86,19.05,19.05,6.00,18.35,12.29,18.92,81.65,87.71,81.08,76.74,78.57,66.67,14.29,
16-01-0139-45,COLEGIO PARTICULAR MIXTO  VERAPAZ,KM 209.5 ENTRADA A LA CIUDAD,Alta Verapaz,COBAN,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,21.00,28.57,71.43,14.29,14.29,42.86,28.57,3.00,14.58,7.88,16.88,85.42,92.12,83.12,61.90,38.10,0.00,33.33,66.67,0.00,33.33,33.33,33.33,3.00,18.35,12.29,18.92,81.65,87.71,81.08,20.93,48.08,21.74,35.71,
16-01-0140-45,"COLEGIO ""LA INMACULADA""",3A AVE 2-25 ZONA 3,Alta Verapaz,COBAN,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,56.00,32.14,67.86,5.36,26.79,42.86,25.00,3.00,14.58,7.88,16.88,85.42,92.12,83.12,78.57,21.43,0.00,25.00,75.00,1.79,23.21,41.07,33.93,3.00,18.35,12.29,18.92,81.65,87.71,81.08,56.00,44.00,40.38,20.75,
16-01-0146-45,INSTITUTO NACIONAL DE EDUCACION BASICA DE TELESECUNDARIA,ALDEA SAMOX SAN LUCAS,Alta Verapaz,COBAN,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,18.00,5.56,94.44,0.00,5.56,0.00,94.44,1.00,14.58,7.88,16.88,85.42,92.12,83.12,44.44,38.89,16.67,0.00,100.00,0.00,0.00,16.67,83.33,0.00,18.35,12.29,18.92,81.65,87.71,81.08,N/D,N/D,N/D,N/D,TELESECUNDARIA
16-01-0148-45,INSTITUTO NACIONAL DE EDUCACION BASICA DE TELESECUNDARIA,ALDEA CAMCAL,Alta Verapaz,COBAN,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,14.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,14.58,7.88,16.88,85.42,92.12,83.12,78.57,21.43,0.00,7.14,92.86,0.00,7.14,14.29,78.57,1.00,18.35,12.29,18.92,81.65,87.71,81.08,N/D,N/D,N/D,N/D,TELESECUNDARIA
16-01-0154-45,"LICEO ""MODERNO LATINO""",11 AVENIDA 5-17 ZONA 4,Alta Verapaz,COBAN,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,6.00,0.00,100.00,0.00,0.00,33.33,66.67,0.00,14.58,7.88,16.88,85.42,92.12,83.12,50.00,50.00,0.00,16.67,83.33,0.00,16.67,0.00,83.33,2.00,18.35,12.29,18.92,81.65,87.71,81.08,0.00,N/D,0.00,N/D,
16-01-0391-45,COLEGIO PRIVADO MIXTO EN INFORMATICA,"2A. CALLE 12-23, ZONA 4",Alta Verapaz,COBAN,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,34.00,32.35,67.65,11.76,20.59,47.06,20.59,3.00,14.58,7.88,16.88,85.42,92.12,83.12,64.71,26.47,8.82,41.18,58.82,5.88,35.29,35.29,23.53,4.00,18.35,12.29,18.92,81.65,87.71,81.08,N/D,N/D,N/D,N/D,
16-01-0395-45,INEB DE TELESECUNDARIA,COMUNIDAD NIMLASACHAL,Alta Verapaz,COBAN,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,4.00,0.00,100.00,0.00,0.00,25.00,75.00,0.00,14.58,7.88,16.88,85.42,92.12,83.12,100.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,18.35,12.29,18.92,81.65,87.71,81.08,N/D,N/D,N/D,N/D,TELESECUNDARIA
16-01-0397-45,INEB DE TELESECUNDARIA,ALDEA MONTE OLIVO,Alta Verapaz,COBAN,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,14.00,0.00,100.00,0.00,0.00,7.14,92.86,0.00,14.58,7.88,16.88,85.42,92.12,83.12,42.86,42.86,14.29,0.00,100.00,0.00,0.00,21.43,78.57,0.00,18.35,12.29,18.92,81.65,87.71,81.08,N/D,N/D,N/D,N/D,TELESECUNDARIA
16-01-0398-45,INEB DE TELESECUNDARIA,COMUNIDAD SAN JOSE LA COLONIA,Alta Verapaz,COBAN,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,12.00,0.00,100.00,0.00,0.00,8.33,91.67,0.00,14.58,7.88,16.88,85.42,92.12,83.12,41.67,58.33,0.00,0.00,100.00,0.00,0.00,25.00,75.00,0.00,18.35,12.29,18.92,81.65,87.71,81.08,N/D,N/D,N/D,N/D,TELESECUNDARIA
16-01-0400-45,INEB DE TELESECUNDARIA,ALDEA RIO TZETOC,Alta Verapaz,COBAN,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,10.00,0.00,100.00,0.00,0.00,10.00,90.00,0.00,14.58,7.88,16.88,85.42,92.12,83.12,70.00,30.00,0.00,30.00,70.00,0.00,30.00,20.00,50.00,3.00,18.35,12.29,18.92,81.65,87.71,81.08,N/D,N/D,N/D,N/D,TELESECUNDARIA
16-01-0402-45,INEB DE TELESECUNDARIA,ALDEA SAN PABLO XUCANEB,Alta Verapaz,COBAN,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,191412,91902,99510,48.01,51.99,165470,1299,414,19028,5201,14.58,85.42,6.32,8.26,27.69,57.73,18.35,81.65,1.87,16.48,29.38,52.27,25.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,14.58,7.88,16.88,85.42,92.12,83.12,52.00,48.00,0.00,0.00,100.00,0.00,0.00,20.00,80.00,0.00,18.35,12.29,18.92,81.65,87.71,81.08,N/D,N/D,N/D,N/D,TELESECUNDARIA
