Codigo Departamento	Departamento	Codigo Municipio	Municipio	Nivel para indicadores	Ano	Grado	Inscritos Total	Inscritos Hombres	Inscritos Mujeres	Repitentes Total	Repitentes Hombres	Repitentes Mujeres	No promovidos Total	No promovidos Hombres	No promovidos Mujeres	Desertores Total	Desertores Hombres	Desertores Mujeres	Fracaso Escolar Total	Fracaso Escolar Mujeres	Fracaso Escolar Hombres	Tasa de Conservación Hombres	Tasa de Conservación Mujeres	Tasa de Conservación Total
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2014	2	11	7	4	0	0	0	0	0	0	0	2	-2	0	-0.5	0.29	0.71	1.5	1
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2014	3	16	8	8	0	0	0	0	0	0	1	0	1	0.06	0.13	0	1	0.88	0.94
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2014	4	273	120	153	0	0	0	0	0	0	13	10	3	0.05	0.02	0.08	0.92	0.98	0.95
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2014	5	584	311	273	0	0	0	0	0	0	2	6	-4	0	-0.01	0.02	0.98	1.01	1
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2014	6	873	449	424	0	0	0	0	0	0	-19	-16	-3	-0.02	-0.01	-0.04	1.04	1.01	1.02
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2015	1	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2015	2	15	8	7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2015	3	12	5	7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2015	4	268	121	147	0	0	0	0	0	0	8	3	5	0.03	0.03	0.02	0.98	0.97	0.97
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2015	5	587	270	317	0	0	0	0	0	0	5	1	4	0.01	0.01	0	1	0.99	0.99
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2015	6	909	479	430	0	0	0	0	0	0	5	4	1	0.01	0	0.01	0.99	1	0.99
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2016	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2016	2	8	4	4	0	0	0	0	0	0	1	0	1	0.13	0.25	0	1	0.75	0.88
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2016	3	10	5	5	0	0	0	0	0	0	2	1	1	0.2	0.2	0.2	0.8	0.8	0.8
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2016	4	240	112	128	0	0	0	0	0	0	5	2	3	0.02	0.02	0.02	0.98	0.98	0.98
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2016	5	547	254	293	0	0	0	0	0	0	6	3	3	0.01	0.01	0.01	0.99	0.99	0.99
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2016	6	787	385	402	0	0	0	0	0	0	5	2	3	0.01	0.01	0.01	0.99	0.99	0.99
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2017	0	3	0	3	0	0	0	0	0	0	1	0	1	0.33	0.33	#DIV/0	#DIV/0	0.67	0.67
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2017	1	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2017	2	17	6	11	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2017	3	21	12	9	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2017	4	350	165	185	0	0	0	0	0	0	4	3	1	0.01	0.01	0.02	0.98	0.99	0.99
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2017	5	642	299	343	0	0	0	0	0	0	4	1	3	0.01	0.01	0	1	0.99	0.99
20	CHIQUIMULA	4	JOCOTAN	PREPRIMARIA	2017	6	890	439	451	0	0	0	0	0	0	15	6	9	0.02	0.02	0.01	0.99	0.98	0.98
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2013	1	3595	1853	1742	1411	745	666	1933	1023	910	37	17	20	0.55	0.53	0.56	0.99	0.99	0.99
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2013	2	2433	1205	1228	529	255	274	799	405	394	45	31	14	0.35	0.33	0.36	0.97	0.99	0.98
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2013	3	1897	929	968	280	136	144	499	226	273	25	15	10	0.28	0.29	0.26	0.98	0.99	0.99
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2013	4	1687	874	813	188	95	93	347	180	167	61	31	30	0.24	0.24	0.24	0.96	0.96	0.96
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2013	5	1383	732	651	59	29	30	168	80	88	40	27	13	0.15	0.16	0.15	0.96	0.98	0.97
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2013	6	1099	546	553	10	4	6	43	22	21	21	10	11	0.06	0.06	0.06	0.98	0.98	0.98
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2014	1	3692	1924	1768	1323	712	611	1922	999	923	128	70	58	0.56	0.55	0.56	0.96	0.97	0.97
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2014	2	2378	1203	1175	479	261	218	710	353	357	53	30	23	0.32	0.32	0.32	0.98	0.98	0.98
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2014	3	2019	962	1057	270	112	158	458	215	243	45	17	28	0.25	0.26	0.24	0.98	0.97	0.98
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2014	4	1622	823	799	147	76	71	282	146	136	33	18	15	0.19	0.19	0.2	0.98	0.98	0.98
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2014	5	1369	703	666	64	28	36	174	89	85	21	11	10	0.14	0.14	0.14	0.98	0.98	0.98
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2014	6	1163	631	532	6	3	3	43	15	28	34	23	11	0.07	0.07	0.06	0.96	0.98	0.97
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2015	1	3909	2042	1867	1766	917	849	2039	1077	962	127	67	60	0.55	0.55	0.56	0.97	0.97	0.97
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2015	2	2284	1193	1091	608	314	294	711	399	312	57	36	21	0.34	0.31	0.36	0.97	0.98	0.98
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2015	3	1995	1004	991	356	165	191	466	239	227	38	24	14	0.25	0.24	0.26	0.98	0.99	0.98
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2015	4	1708	845	863	195	106	89	307	138	169	42	21	21	0.2	0.22	0.19	0.98	0.98	0.98
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2015	5	1370	695	675	88	45	43	163	101	62	43	20	23	0.15	0.13	0.17	0.97	0.97	0.97
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2015	6	1174	605	569	15	5	10	49	22	27	30	17	13	0.07	0.07	0.06	0.97	0.98	0.97
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2016	1	3651	1879	1772	781	412	369	1594	837	757	146	85	61	0.48	0.46	0.49	0.95	0.97	0.96
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2016	2	2368	1256	1112	1070	545	525	619	348	271	62	37	25	0.29	0.27	0.31	0.97	0.98	0.97
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2016	3	1827	927	900	70	33	37	380	196	184	60	29	31	0.24	0.24	0.24	0.97	0.97	0.97
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2016	4	1656	807	849	28	11	17	255	124	131	60	28	32	0.19	0.19	0.19	0.97	0.96	0.96
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2016	5	1383	715	668	113	71	42	126	76	50	57	25	32	0.13	0.12	0.14	0.97	0.95	0.96
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2016	6	1129	570	559	56	29	27	47	24	23	20	8	12	0.06	0.06	0.06	0.99	0.98	0.98
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2017	1	3751	1971	1780	1475	765	710	1648	921	727	175	93	82	0.49	0.45	0.51	0.95	0.95	0.95
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2017	2	2510	1292	1218	520	303	217	687	370	317	52	22	30	0.29	0.28	0.3	0.98	0.98	0.98
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2017	3	2020	1043	977	290	146	144	394	225	169	60	37	23	0.22	0.2	0.25	0.96	0.98	0.97
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2017	4	1562	800	762	150	77	73	228	121	107	56	26	30	0.18	0.18	0.18	0.97	0.96	0.96
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2017	5	1421	709	712	49	31	18	152	86	66	41	22	19	0.14	0.12	0.15	0.97	0.97	0.97
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA	2017	6	1193	606	587	17	7	10	71	45	26	28	10	18	0.08	0.07	0.09	0.98	0.97	0.98
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2013	1	7	4	3	2	1	1	2	1	1	0	0	0	0.29	0.33	0.25	1	1	1
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2013	2	9	3	6	0	0	0	2	1	1	0	0	0	0.22	0.17	0.33	1	1	1
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2013	3	9	5	4	0	0	0	0	0	0	4	3	1	0.44	0.25	0.6	0.4	0.75	0.56
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2013	4	4	2	2	0	0	0	0	0	0	-1	-1	0	-0.25	0	-0.5	1.5	1	1.25
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2014	1	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2014	2	8	3	5	0	0	0	0	0	0	3	1	2	0.38	0.4	0.33	0.67	0.6	0.63
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2014	3	7	4	3	0	0	0	0	0	0	2	2	0	0.29	0	0.5	0.5	1	0.71
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2014	4	4	4	0	0	0	0	0	0	0	1	1	0	0.25	#DIV/0	0.25	0.75	#DIV/0	0.75
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2015	1	3	0	3	0	0	0	0	0	0	0	0	0	0	0	#DIV/0	#DIV/0	1	1
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2015	2	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2015	3	6	2	4	0	0	0	0	0	0	3	2	1	0.5	0.25	1	0	0.75	0.5
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2015	4	6	4	2	0	0	0	0	0	0	2	2	0	0.33	0	0.5	0.5	1	0.67
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2016	1	4	1	3	0	0	0	2	1	1	0	0	0	0.5	0.33	1	1	1	1
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2016	2	9	6	3	2	2	0	4	3	1	3	1	2	0.78	1	0.67	0.83	0.33	0.67
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2016	3	11	6	5	1	1	0	3	0	3	3	3	0	0.55	0.6	0.5	0.5	1	0.73
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2016	4	5	4	1	0	0	0	1	1	0	1	0	1	0.4	1	0.25	1	0	0.8
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2017	1	4	3	1	0	0	0	1	1	0	1	1	0	0.5	0	0.67	0.67	1	0.75
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2017	2	8	5	3	1	1	0	2	1	1	3	2	1	0.63	0.67	0.6	0.6	0.67	0.63
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2017	3	12	9	3	1	1	0	2	2	0	6	5	1	0.67	0.33	0.78	0.44	0.67	0.5
20	CHIQUIMULA	4	JOCOTAN	PRIMARIA DE ADULTOS	2017	4	9	6	3	0	0	0	1	1	0	3	3	0	0.44	0	0.67	0.5	1	0.67
20	CHIQUIMULA	5	CAMOTAN	BASICO	2013	1	508	248	260	16	11	5	101	63	38	33	14	19	0.26	0.22	0.31	0.94	0.93	0.94
20	CHIQUIMULA	5	CAMOTAN	BASICO	2013	2	368	177	191	1	1	0	55	28	27	16	2	14	0.19	0.21	0.17	0.99	0.93	0.96
20	CHIQUIMULA	5	CAMOTAN	BASICO	2013	3	324	166	158	0	0	0	24	12	12	13	6	7	0.11	0.12	0.11	0.96	0.96	0.96
20	CHIQUIMULA	5	CAMOTAN	BASICO	2014	1	550	295	255	13	9	4	106	63	43	28	15	13	0.24	0.22	0.26	0.95	0.95	0.95
20	CHIQUIMULA	5	CAMOTAN	BASICO	2014	2	417	201	216	5	2	3	51	29	22	15	5	10	0.16	0.15	0.17	0.98	0.95	0.96
20	CHIQUIMULA	5	CAMOTAN	BASICO	2014	3	333	172	161	2	2	0	29	17	12	10	7	3	0.12	0.09	0.14	0.96	0.98	0.97
20	CHIQUIMULA	5	CAMOTAN	BASICO	2015	1	470	250	220	14	9	5	88	52	36	39	21	18	0.27	0.25	0.29	0.92	0.92	0.92
20	CHIQUIMULA	5	CAMOTAN	BASICO	2015	2	476	256	220	8	4	4	95	64	31	27	14	13	0.26	0.2	0.3	0.95	0.94	0.94
20	CHIQUIMULA	5	CAMOTAN	BASICO	2015	3	385	190	195	2	1	1	20	14	6	17	3	14	0.1	0.1	0.09	0.98	0.93	0.96
20	CHIQUIMULA	5	CAMOTAN	BASICO	2016	1	536	304	232	2	1	1	99	67	32	50	28	22	0.28	0.23	0.31	0.91	0.91	0.91
20	CHIQUIMULA	5	CAMOTAN	BASICO	2016	2	411	225	186	3	2	1	56	33	23	35	18	17	0.22	0.22	0.23	0.92	0.91	0.91
20	CHIQUIMULA	5	CAMOTAN	BASICO	2016	3	416	221	195	4	1	3	31	15	16	20	12	8	0.12	0.12	0.12	0.95	0.96	0.95
20	CHIQUIMULA	5	CAMOTAN	BASICO	2017	1	487	275	212	12	9	3	68	42	26	14	8	6	0.17	0.15	0.18	0.97	0.97	0.97
20	CHIQUIMULA	5	CAMOTAN	BASICO	2017	2	440	252	188	11	7	4	61	44	17	5	3	2	0.15	0.1	0.19	0.99	0.99	0.99
20	CHIQUIMULA	5	CAMOTAN	BASICO	2017	3	352	197	155	1	1	0	9	4	5	5	2	3	0.04	0.05	0.03	0.99	0.98	0.99
20	CHIQUIMULA	5	CAMOTAN	DIVERSIFICADO	2013	4	129	30	99	2	2	0	63	19	44	5	-10	15	0.53	0.6	0.3	1.33	0.85	0.96
20	CHIQUIMULA	5	CAMOTAN	DIVERSIFICADO	2013	5	77	38	39	3	1	2	3	3	0	42	18	24	0.58	0.62	0.55	0.53	0.38	0.45
20	CHIQUIMULA	5	CAMOTAN	DIVERSIFICADO	2013	6	31	15	16	0	0	0	1	0	1	-22	0	-22	-0.68	-1.31	0	1	2.38	1.71
20	CHIQUIMULA	5	CAMOTAN	DIVERSIFICADO	2014	4	105	45	60	5	2	3	44	13	31	8	2	6	0.5	0.62	0.33	0.96	0.9	0.92
20	CHIQUIMULA	5	CAMOTAN	DIVERSIFICADO	2014	5	94	33	61	0	0	0	15	11	4	0	0	0	0.16	0.07	0.33	1	1	1
20	CHIQUIMULA	5	CAMOTAN	DIVERSIFICADO	2014	6	35	20	15	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	5	CAMOTAN	DIVERSIFICADO	2015	4	99	38	61	3	0	3	26	7	19	10	3	7	0.36	0.43	0.26	0.92	0.89	0.9
20	CHIQUIMULA	5	CAMOTAN	DIVERSIFICADO	2015	5	65	37	28	0	0	0	7	4	3	1	1	0	0.12	0.11	0.14	0.97	1	0.98
20	CHIQUIMULA	5	CAMOTAN	DIVERSIFICADO	2015	6	90	29	61	0	0	0	1	0	1	0	0	0	0.01	0.02	0	1	1	1
20	CHIQUIMULA	5	CAMOTAN	DIVERSIFICADO	2016	4	100	37	63	1	0	1	25	8	17	15	5	10	0.4	0.43	0.35	0.86	0.84	0.85
20	CHIQUIMULA	5	CAMOTAN	DIVERSIFICADO	2016	5	65	28	37	0	0	0	3	1	2	2	2	0	0.08	0.05	0.11	0.93	1	0.97
20	CHIQUIMULA	5	CAMOTAN	DIVERSIFICADO	2016	6	60	32	28	0	0	0	2	2	0	1	0	1	0.05	0.04	0.06	1	0.96	0.98
20	CHIQUIMULA	5	CAMOTAN	DIVERSIFICADO	2017	4	105	43	62	2	1	1	28	6	22	10	3	7	0.36	0.47	0.21	0.93	0.89	0.9
20	CHIQUIMULA	5	CAMOTAN	DIVERSIFICADO	2017	5	66	27	39	0	0	0	7	2	5	3	1	2	0.15	0.18	0.11	0.96	0.95	0.95
20	CHIQUIMULA	5	CAMOTAN	DIVERSIFICADO	2017	6	61	25	36	1	1	0	1	0	1	1	0	1	0.03	0.06	0	1	0.97	0.98
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2013	0	15	9	6	0	0	0	0	0	0	2	2	0	0.13	0	0.22	0.78	1	0.87
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2013	1	24	9	15	0	0	0	0	0	0	-1	1	-2	-0.04	-0.13	0.11	0.89	1.13	1.04
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2013	2	34	13	21	0	0	0	0	0	0	12	4	8	0.35	0.38	0.31	0.69	0.62	0.65
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2013	3	52	30	22	0	0	0	0	0	0	12	8	4	0.23	0.18	0.27	0.73	0.82	0.77
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2013	4	331	180	151	0	0	0	0	0	0	10	5	5	0.03	0.03	0.03	0.97	0.97	0.97
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2013	5	773	387	386	0	0	0	0	0	0	16	8	8	0.02	0.02	0.02	0.98	0.98	0.98
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2013	6	1076	559	517	0	0	0	0	0	0	10	6	4	0.01	0.01	0.01	0.99	0.99	0.99
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2014	0	8	6	2	0	0	0	0	0	0	-5	-3	-2	-0.63	-1	-0.5	1.5	2	1.63
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2014	1	22	13	9	0	0	0	0	0	0	0	4	-4	0	-0.44	0.31	0.69	1.44	1
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2014	2	29	9	20	0	0	0	0	0	0	1	0	1	0.03	0.05	0	1	0.95	0.97
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2014	3	27	7	20	0	0	0	0	0	0	11	1	10	0.41	0.5	0.14	0.86	0.5	0.59
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2014	4	287	142	145	0	0	0	0	0	0	8	4	4	0.03	0.03	0.03	0.97	0.97	0.97
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2014	5	747	415	332	0	0	0	0	0	0	10	5	5	0.01	0.02	0.01	0.99	0.98	0.99
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2014	6	1116	551	565	0	0	0	0	0	0	17	13	4	0.02	0.01	0.02	0.98	0.99	0.98
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2015	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2015	1	17	7	10	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2015	2	28	17	11	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2015	3	31	8	23	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2015	4	280	131	149	0	0	0	0	0	0	2	2	0	0.01	0	0.02	0.98	1	0.99
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2015	5	716	349	367	0	0	0	0	0	0	8	6	2	0.01	0.01	0.02	0.98	0.99	0.99
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2015	6	1105	596	509	0	0	0	0	0	0	36	15	21	0.03	0.04	0.03	0.97	0.96	0.97
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2016	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2016	1	12	6	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2016	2	17	9	8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2016	3	37	23	14	0	0	0	0	0	0	1	1	0	0.03	0	0.04	0.96	1	0.97
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2016	4	244	118	126	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2016	5	685	343	342	0	0	0	0	0	0	6	3	3	0.01	0.01	0.01	0.99	0.99	0.99
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2016	6	1046	533	513	0	0	0	0	0	0	33	11	22	0.03	0.04	0.02	0.98	0.96	0.97
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2017	0	10	5	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2017	1	12	7	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2017	2	17	6	11	0	0	0	0	0	0	2	1	1	0.12	0.09	0.17	0.83	0.91	0.88
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2017	3	26	14	12	0	0	0	0	0	0	2	0	2	0.08	0.17	0	1	0.83	0.92
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2017	4	319	164	155	0	0	0	0	0	0	12	6	6	0.04	0.04	0.04	0.96	0.96	0.96
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2017	5	789	385	404	0	0	0	0	0	0	11	5	6	0.01	0.01	0.01	0.99	0.99	0.99
20	CHIQUIMULA	5	CAMOTAN	PREPRIMARIA	2017	6	1174	602	572	0	0	0	0	0	0	46	21	25	0.04	0.04	0.03	0.97	0.96	0.96
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2013	1	2366	1247	1119	581	328	253	814	445	369	72	49	23	0.37	0.35	0.4	0.96	0.98	0.97
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2013	2	1839	940	899	228	121	107	349	179	170	13	10	3	0.2	0.19	0.2	0.99	1	0.99
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2013	3	1682	887	795	177	101	76	248	124	124	36	20	16	0.17	0.18	0.16	0.98	0.98	0.98
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2013	4	1550	767	783	89	53	36	180	97	83	34	24	10	0.14	0.12	0.16	0.97	0.99	0.98
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2013	5	1394	701	693	43	26	17	77	43	34	47	31	16	0.09	0.07	0.11	0.96	0.98	0.97
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2013	6	1193	610	583	4	2	2	9	6	3	27	16	11	0.03	0.02	0.04	0.97	0.98	0.98
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2014	1	2360	1251	1109	425	226	199	851	480	371	56	28	28	0.38	0.36	0.41	0.98	0.97	0.98
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2014	2	1813	921	892	152	78	74	411	230	181	24	11	13	0.24	0.22	0.26	0.99	0.99	0.99
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2014	3	1697	860	837	85	43	42	260	147	113	18	9	9	0.16	0.15	0.18	0.99	0.99	0.99
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2014	4	1515	811	704	62	35	27	184	101	83	27	17	10	0.14	0.13	0.15	0.98	0.99	0.98
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2014	5	1342	658	684	16	9	7	87	46	41	23	14	9	0.08	0.07	0.09	0.98	0.99	0.98
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2014	6	1247	623	624	1	1	0	24	10	14	24	15	9	0.04	0.04	0.04	0.98	0.99	0.98
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2015	1	2480	1323	1157	780	435	345	862	475	387	81	51	30	0.38	0.36	0.4	0.96	0.97	0.97
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2015	2	1836	958	878	366	206	160	418	236	182	37	17	20	0.25	0.23	0.26	0.98	0.98	0.98
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2015	3	1573	795	778	207	121	86	249	125	124	25	10	15	0.17	0.18	0.17	0.99	0.98	0.98
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2015	4	1535	766	769	129	72	57	143	76	67	35	17	18	0.12	0.11	0.12	0.98	0.98	0.98
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2015	5	1328	709	619	43	24	19	108	52	56	30	22	8	0.1	0.1	0.1	0.97	0.99	0.98
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2015	6	1215	592	623	4	3	1	26	13	13	23	12	11	0.04	0.04	0.04	0.98	0.98	0.98
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2016	1	2340	1284	1056	253	145	108	707	401	306	90	49	41	0.34	0.33	0.35	0.96	0.96	0.96
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2016	2	1922	1007	915	554	310	244	399	229	170	66	35	31	0.24	0.22	0.26	0.97	0.97	0.97
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2016	3	1602	812	790	36	21	15	229	124	105	52	35	17	0.18	0.15	0.2	0.96	0.98	0.97
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2016	4	1395	720	675	11	6	5	164	97	67	38	21	17	0.14	0.12	0.16	0.97	0.97	0.97
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2016	5	1372	685	687	99	58	41	97	53	44	39	20	19	0.1	0.09	0.11	0.97	0.97	0.97
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2016	6	1179	623	556	28	18	10	13	8	5	31	11	20	0.04	0.04	0.03	0.98	0.96	0.97
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2017	1	2323	1222	1101	669	376	293	738	406	332	106	54	52	0.36	0.35	0.38	0.96	0.95	0.95
20	CHIQUIMULA	5	CAMOTAN	PRIMARIA	2017	2	1950	1069	881	352	206	146	365	209	156	47	29	18	0.21	0.2	0.22	0.97	0.98	0.98
